                 package error  note    ok   deadline hasOtherIssues  version hasCheckLog hasInstallLog                                                              missingPkg badInstall
                  <char> <int> <int> <int>     <char>         <lgcl>   <char>      <lgcl>        <lgcl>                                                                  <char>     <lgcl>
171:            targeted     0     0    13       <NA>          FALSE    0.7.1        TRUE          TRUE                                                                               TRUE
172:                 TDA     0     2    11       <NA>          FALSE    1.9.4        TRUE          TRUE                                                                               TRUE
173:            text2vec     0     0    13       <NA>          FALSE    0.6.6        TRUE          TRUE                                                                               TRUE
174:             textreg     0    13     0       <NA>          FALSE    0.1.5        TRUE          TRUE                                                                               TRUE
175:             tidylda     0     0    13       <NA>          FALSE    0.0.7        TRUE          TRUE                                                                               TRUE
176:              trajeR     0     0    13       <NA>          FALSE   0.11.1        TRUE          TRUE                                                                               TRUE
177:            TreeDist     0     0    13       <NA>          FALSE   2.14.0        TRUE          TRUE                                                                              FALSE
178:          TreeSearch     1     0    12       <NA>          FALSE    1.7.0        TRUE          TRUE                                                                               TRUE
179:           TreeTools     0     0    12       <NA>          FALSE    2.4.0        TRUE          TRUE                                                                              FALSE
180:              tsissm     1     0    12       <NA>          FALSE    1.0.2        TRUE          TRUE                                                                               TRUE
181:             tsmarch     0     0    13       <NA>          FALSE    1.0.0        TRUE          TRUE                                                                               TRUE
182:                tsmp     0     0    13       <NA>          FALSE   0.4.16        TRUE          TRUE                                                                               TRUE
183:         tvdenoising     0     0    13       <NA>          FALSE    1.0.0        TRUE          TRUE                                                                               TRUE
184:                VIC5     0    13     0       <NA>          FALSE    0.2.6        TRUE          TRUE                                                                               TRUE
185:                xslt     0     0    13       <NA>          FALSE    1.5.1        TRUE          TRUE                                                                               TRUE
                 package error  note    ok   deadline hasOtherIssues  version hasCheckLog hasInstallLog                                                              missingPkg badInstall
                  <char> <int> <int> <int>     <char>         <lgcl>   <char>      <lgcl>        <lgcl>                                                                  <char>     <lgcl>
     oldRcppExports callsRfError
             <lgcl>       <lgcl>
  1:           TRUE         TRUE
  2:          FALSE         TRUE
  3:           TRUE         TRUE
  4:          FALSE         TRUE
  5:          FALSE         TRUE
  6:           TRUE         TRUE
  7:           TRUE         TRUE
  8:          FALSE         TRUE
  9:          FALSE         TRUE
 10:           TRUE         TRUE
 11:          FALSE         TRUE
 12:          FALSE         TRUE
 13:          FALSE         TRUE
 14:          FALSE         TRUE
 15:           TRUE         TRUE
 16:           TRUE         TRUE
 17:           TRUE         TRUE
 18:           TRUE         TRUE
 19:           TRUE         TRUE
 20:          FALSE         TRUE
 21:          FALSE         TRUE
 22:          FALSE         TRUE
 23:          FALSE        FALSE
 24:           TRUE         TRUE
 25:           TRUE         TRUE
 26:          FALSE         TRUE
 27:           TRUE         TRUE
 28:          FALSE         TRUE
 29:           TRUE         TRUE
 30:          FALSE         TRUE
 31:          FALSE         TRUE
 32:          FALSE         TRUE
 33:           TRUE         TRUE
 34:          FALSE         TRUE
 35:          FALSE         TRUE
 36:           TRUE         TRUE
 37:             NA           NA
 38:          FALSE         TRUE
 39:          FALSE         TRUE
 40:          FALSE         TRUE
 41:          FALSE         TRUE
 42:          FALSE         TRUE
 43:          FALSE         TRUE
 44:          FALSE         TRUE
 45:          FALSE         TRUE
 46:          FALSE         TRUE
 47:          FALSE         TRUE
 48:           TRUE         TRUE
 49:          FALSE         TRUE
 50:             NA           NA
 51:           TRUE         TRUE
 52:          FALSE         TRUE
 53:          FALSE         TRUE
 54:          FALSE         TRUE
 55:          FALSE         TRUE
 56:          FALSE         TRUE
 57:          FALSE         TRUE
 58:          FALSE         TRUE
 59:          FALSE         TRUE
 60:          FALSE         TRUE
 61:           TRUE         TRUE
 62:          FALSE         TRUE
 63:          FALSE         TRUE
 64:           TRUE         TRUE
 65:           TRUE         TRUE
 66:             NA           NA
 67:           TRUE         TRUE
 68:          FALSE         TRUE
 69:          FALSE         TRUE
 70:          FALSE         TRUE
 71:          FALSE         TRUE
 72:           TRUE         TRUE
 73:          FALSE         TRUE
 74:          FALSE         TRUE
 75:          FALSE         TRUE
 76:          FALSE         TRUE
 77:          FALSE         TRUE
 78:          FALSE         TRUE
 79:           TRUE         TRUE
 80:          FALSE         TRUE
 81:          FALSE         TRUE
 82:          FALSE         TRUE
 83:          FALSE         TRUE
 84:          FALSE         TRUE
 85:          FALSE         TRUE
 86:           TRUE         TRUE
 87:          FALSE         TRUE
 88:           TRUE         TRUE
 89:          FALSE         TRUE
 90:          FALSE         TRUE
 91:          FALSE         TRUE
 92:          FALSE         TRUE
 93:          FALSE         TRUE
 94:          FALSE         TRUE
 95:          FALSE         TRUE
 96:          FALSE         TRUE
 97:          FALSE         TRUE
 98:          FALSE         TRUE
 99:          FALSE         TRUE
100:          FALSE         TRUE
101:             NA           NA
102:           TRUE         TRUE
103:          FALSE         TRUE
104:          FALSE         TRUE
105:          FALSE         TRUE
106:          FALSE         TRUE
107:          FALSE         TRUE
108:          FALSE         TRUE
109:          FALSE         TRUE
110:           TRUE         TRUE
111:          FALSE         TRUE
